vendor_id,name_en,chain_name_en,vertical_class,vertical,main_cuisine
603155,Hardee's - El Tayaran,Hardee's,food,food,Burgers
741588,"Hardee`s, Mohandesin - Lebanon Square, Mohandesin - Lebanon Square",Hardee's,food,food,Burgers
603158,Hardee's - Zamalek,Hardee's,food,food,Burgers
741591,"Hardee`s, Masaken Sheraton - Sun City,Masaken Sheraton",Hardee's,food,food,Burgers
753078,"Hardee`s, Al Rehab - Banafseg 1, Tagammoa 5 - El Banafseg Buildings",Hardee's,food,food,Burgers
603164,Hardee's - Silver Star Mall,Hardee's,food,food,Burgers
603159,Hardee's - Maadi Nasr Street,Hardee's,food,food,Burgers
603157,Hardee's - Mosadak,Hardee's,food,food,Burgers
603150,Hardee's - Roshdy,Hardee's,food,food,Burgers
741582,"Hardee`s, El Shaikh Zayed",Hardee's,food,food,Burgers
603160,Hardee's - El Maadi Club,Hardee's,food,food,Burgers
607622,"Hardee's, Nasr City - El Serag Mall",Hardee's,food,food,Burgers
603156,Hardee's - Mohandiseen,Hardee's,food,food,Burgers
607612,"Hardee's, Arkadia Mall",Hardee's,food,food,Burgers
607620,"Hardee's, Nasr City - City Center",Hardee's,food,food,Burgers
741585,"Hardee`s, 6th October- Dandy Mall,6th of October",Hardee's,food,food,Burgers
611011,Hardee's - El Sudan Street,Hardee's,food,food,Burgers
607077,"Hardee's, Madinaty",Hardee's,food,food,Burgers
753077,"Hardee`s, Mall of Egypt, 6th of October",Hardee's,food,food,Burgers
603151,Hardee's - Carrefour,Hardee's,food,food,Burgers
607605,"Hardee's, El Marghany",Hardee's,food,food,Burgers
603166,Hardee's - El Tahrir,Hardee's,food,food,Burgers
603153,Hardee's - El Obour City,Hardee's,food,food,Burgers
603167,Hardee's - El Rehab City,Hardee's,food,food,Burgers
603165,Hardee's - Americana Plaza Tagammoa,Hardee's,food,food,Burgers
603152,Hardee's - Semouha,Hardee's,food,food,Burgers
603169,Hardee's - Al Bakry,Hardee's,food,food,Burgers
603161,Hardee's - Maadi Carrefour,Hardee's,food,food,Burgers
741790,"Hardee`s, Mall Of Arabia",Hardee's,food,food,Burgers
603170,Hardee's - El Shams Club,Hardee's,food,food,Burgers
741580,"Hardee`s, Haram - Europe Hotel",Hardee's,food,food,Burgers
602587,Chicken Tikka - El Gomhuria Street,Chicken Tikka,food,food,Grills
609449,Chicken Tikka - Mostafa El-Nahas,Chicken Tikka,food,food,Grills
609448,Chicken Tikka - Mohandseein,Chicken Tikka,food,food,Grills
609450,"Chicken Tikka , Dokki - Vinni Square",Chicken Tikka,food,food,Grills
607617,"Chicken Tikka, Sayed Abdul Wahed",Chicken Tikka,food,food,Grills
609439,"Chicken Tikka, Americana Plaza Zayed",Chicken Tikka,food,food,Grills
609442,"Chicken Tikka, El Rehab City",Chicken Tikka,food,food,Grills
609447,"Chicken Tikka, Heliopolis - El Khalifa El Maa`moun",Chicken Tikka,food,food,Grills
609445,Chicken Tikka - Lauran,Chicken Tikka,food,food,Grills
602597,Chicken Tikka - 6th of October,Chicken Tikka,food,food,Grills
609438,"Chicken Tikka, Nasr City - Abbas El Akkad",Chicken Tikka,food,food,Grills
609446,Chicken Tikka - Maadi,Chicken Tikka,food,food,Grills
609440,"Chicken Tikka, Americana Plaza Tagammoa",Chicken Tikka,food,food,Grills
602594,Chicken Tikka - Haram,Chicken Tikka,food,food,Grills
609443,Chicken Tikka - El Shams Club,Chicken Tikka,food,food,Grills
602585,Chicken Tikka - Green Plaza,Chicken Tikka,food,food,Grills
705648,"Chicken Tikka, Alexandria - Bahary,Bahary",Chicken Tikka,food,food,Grills
608044,Pizza Hut - El Hadbah,Pizza Hut - Tourist,food,food,Pizza
602853,Pizza Hut - Roushdy,Pizza Hut,food,food,Pizza
607606,"Pizza Hut, Downtown - Arkadia Mall",Pizza Hut,food,food,Pizza
607645,"Pizza Hut, Zahraa El Maadi",Pizza Hut,food,food,Pizza
607634,"Pizza Hut, Nasr City - City Center",Pizza Hut,food,food,Pizza
607629,"Pizza Hut, El Shams Club",Pizza Hut,food,food,Pizza
602844,Pizza Hut - El Mesaha,Pizza Hut,food,food,Pizza
602860,Pizza Hut - Green Plaza,Pizza Hut,food,food,Pizza
747665,"Pizza Hut, Carrefour Alex",Pizza Hut,food,food,Pizza
602836,Pizza Hut - Port Said,Pizza Hut,food,food,Pizza
602849,Pizza Hut - Dandy Mall,Pizza Hut,food,food,Pizza
602847,Pizza Hut - Nasr City - Abbas El Akkad,Pizza Hut,food,food,Pizza
607636,"Pizza Hut, Africa",Pizza Hut,food,food,Pizza
747659,"Pizza Hut, Mosadak,Mohandiseen",Pizza Hut,food,food,Pizza
747670,"Pizza Hut, Dyar City, New Cairo",Pizza Hut,food,food,Pizza
747660,"Pizza Hut, MIVIDA - New Cairo",Pizza Hut,food,food,Pizza
602831,Pizza Hut - El-Obour City,Pizza Hut,food,food,Pizza
602833,Pizza Hut - El Sheikh Zayed,Pizza Hut,food,food,Pizza
602835,Pizza Hut - Abbasiya,Pizza Hut,food,food,Pizza
602826,Pizza Hut - Tanta,Pizza Hut,food,food,Pizza
611881,"Pizza Hut, Corniche - ElShohada' Park",Pizza Hut,food,food,Pizza
607597,"Pizza Hut, Al Rwda",Pizza Hut,food,food,Pizza
750709,"Pizza Hut,  Al Shorouk City",Pizza Hut,food,food,Pizza
602825,Pizza Hut - El Mansoura University,Pizza Hut,food,food,Pizza
607583,"Pizza Hut, 6th of October - Mall of Egypt",Pizza Hut,food,food,Pizza
602845,Pizza Hut - Haram,Pizza Hut,food,food,Pizza
602856,Pizza Hut - Miami,Pizza Hut,food,food,Pizza
607630,"Pizza Hut, Safeer",Pizza Hut,food,food,Pizza
602832,Pizza Hut - Maadi Carrefour,Pizza Hut,food,food,Pizza
602823,Pizza Hut - Sayed Abd El Wahed,Pizza Hut,food,food,Pizza
602834,Pizza Hut - Mokattam,Pizza Hut,food,food,Pizza
753081,"Pizza Hut, Mansoura - Ahmed Maher St, El Gomhuria Street",Pizza Hut,food,food,Pizza
607610,"Pizza Hut, Future Mall",Pizza Hut,food,food,Pizza
607640,"Pizza Hut, Americana Plaza Tagammoa",Pizza Hut,food,food,Pizza
602872,Pizza Hut - Twin Plaza Mall,Pizza Hut,food,food,Pizza
602848,Pizza Hut - Maadi,Pizza Hut,food,food,Pizza
602839,Pizza Hut - Shobra,Pizza Hut,food,food,Pizza
602874,Pizza Hut - Helwan El Zeraae Road,Pizza Hut,food,food,Pizza
602870,Pizza Hut - Ismailia,Pizza Hut,food,food,Pizza
747877,"Pizza Hut, Mohandiseen",Pizza Hut,food,food,Pizza
607613,"Pizza Hut, Abo El Houl",Pizza Hut,food,food,Pizza
602873,Pizza Hut - Maadi 2,Pizza Hut,food,food,Pizza
607611,"Pizza Hut, Heliopolis - Merryland",Pizza Hut,food,food,Pizza
602830,Pizza Hut - Total El Katameya,Pizza Hut,food,food,Pizza
602829,Pizza Hut - Ain Shams,Pizza Hut,food,food,Pizza
607631,"Pizza Hut, Sun City",Pizza Hut,food,food,Pizza
602841,Pizza Hut - Giza,Pizza Hut,food,food,Pizza
607598,"Pizza Hut, New Nozha",Pizza Hut,food,food,Pizza
747661,"Pizza Hut, Hay el sefrat,Nasr City - Hay El Sefarat",Pizza Hut,food,food,Pizza
602851,Pizza Hut - Semouha,Pizza Hut,food,food,Pizza
602855,Pizza Hut - Raml Station,Pizza Hut,food,food,Pizza
602837,Pizza Hut - 6th of October,Pizza Hut,food,food,Pizza
602840,Pizza Hut -  Tahrir Square,Pizza Hut,food,food,Pizza
602824,Pizza Hut - 10th of Ramadan,Pizza Hut,food,food,Pizza
747668,"Pizza Hut, Sodiac,El Sheikh Zayed",Pizza Hut,food,food,Pizza
742763,"Pizza Hut, Hadayek El Ahram - Area Heh",Pizza Hut,food,food,Pizza
602875,Pizza Hut - Madinaty,Pizza Hut,food,food,Pizza
602843,Pizza Hut - Zamalek,Pizza Hut,food,food,Pizza
602859,Pizza Hut - San Stefano,Pizza Hut,food,food,Pizza
602846,Pizza Hut - Mostafa El Nahaas,Pizza Hut,food,food,Pizza
602838,Pizza Hut - El Rehab City,Pizza Hut,food,food,Pizza
602842,Pizza Hut - Mohandiseen,Pizza Hut,food,food,Pizza
602854,Pizza Hut - Lauran,Pizza Hut,food,food,Pizza
742421,"KFC, Mostashfyat El Gama`a, Mansoura 3",KFC,food,food,Fast Food
742420,"KFC, El Sharq District, Port Said 3",KFC,food,food,Fast Food
742425,"KFC, Cornishe el nile, Minya",KFC,food,food,Fast Food
742423,"KFC, Gadila & Toreel",KFC,food,food,Fast Food
606524,KFC - Hurghada,KFC - Tourist,food,food,Fast Food
611077,"KFC  - new, El Seyouf",KFC,food,food,Fast Food
611076,KFC  - New Haram,KFC,food,food,Fast Food
611073,KFC  -  Miami,KFC,food,food,Fast Food
611075,"KFC, Faisal 2",KFC,food,food,Fast Food
609837,"Hardee's - North Coast, Marassi",Hardee's - North Coast,food,food,Burgers
607436,"City Crepe, Al Manial",City Crepe,food,food,Crepes and Waffles
748777,"City Crepe - Awlad Amer, Nasr City - Zahraa",City Crepe - Awlad Amer,food,food,Crepes and Waffles
603359,Shakra 2Go - Mall of Arabia,Shakra 2Go,food,food,Grills
603786,Crepe Wings - Tagammoa 5,Crepe Wings,food,food,Crepes and Waffles
603787,Crepe Wings - Tagammoa 1,Crepe Wings,food,food,Crepes and Waffles
744124,"Tabali, El Sheikh Zayed - Nile University",Tabali,food,food,Foul and Falafel
603648,Tabali - Korba,Tabali,food,food,Foul and Falafel
759093,"Tabali, Tagammoa 5 - North Investors",Tabali,food,food,Foul and Falafel
603650,Tabali - Zamalek,Tabali,food,food,Foul and Falafel
603649,Tabali - Tagammoa 5,Tabali,food,food,Foul and Falafel
743888,"Nola Cupcake, Madinaty",Nola Cupcake,food,food,Bakery and Cakes
616485,"Nola Cupcake, Tagammoa 5 - North Investors,Tagammoa 5 - North Investors",Nola Cupcake,food,food,Bakery and Cakes
603911,NOLA Cupcakes - Mohandiseen,Nola Cupcake,food,food,Bakery and Cakes
603910,NOLA Cupcakes - Maadi,Nola Cupcake,food,food,Bakery and Cakes
603906,NOLA Cupcakes - Heliopolis,Nola Cupcake,food,food,Bakery and Cakes
743887,"Nola Cupcake,Tagammoa 5 - South Investors",Nola Cupcake,food,food,Bakery and Cakes
603905,NOLA Cupcakes - Zamalek,Nola Cupcake,food,food,Bakery and Cakes
603908,NOLA Cupcakes - Masaken Sheraton,Nola Cupcake,food,food,Bakery and Cakes
743889,"Nola Cupcake,El Sheikh Zayed - El Hay 2",Nola Cupcake,food,food,Bakery and Cakes
614179,"Nola Cupcake, Merghany Street",Nola Cupcake,food,food,Bakery and Cakes
603907,NOLA Cupcakes - El Rehab City,Nola Cupcake,food,food,Bakery and Cakes
616484,"Nola Cupcake, Zagazig University,Zagazig University",Nola Cupcake,food,food,Bakery and Cakes
718909,"Trianon,,Raml Station",Trianon,food,food,International
616152,"Crave, El Sheikh Zayed - Nile University",Crave,food,food,International
616149,"Crave, New Maadi - Al Sarayaat",Crave,food,food,International
616142,"Crave, Zamalek - Mara'shly",Crave,food,food,International
616157,"Crave, Almazah,Almazah",Crave,food,food,International
616156,"Crave, Tagamoa 5 - South Investors",Crave,food,food,International
616150,"Crave, Azarita,Azarita",Crave,food,food,International
616148,"Crave, 6th of October - El Hay El Motamyez",Crave,food,food,International
727528,"Bon Abd El Ma3bod - Asrar El Bon, Mokattam - El Nafora Square,Mokattam - El Nafora Square",Bon Abd El Ma3bod - Asrar El Bon,food,food,Coffee & Tea
727534,"Bon Abd El Ma3bod - Asrar El Bon, Abbasiya",Bon Abd El Ma3bod - Asrar El Bon,food,food,Coffee & Tea
616668,"Beano's Cafe, Maadi Old",Beano's Cafe,food,food,Coffee & Tea
616669,"Beano's Cafe, Tagammoa 5 - 90 St. Companies",Beano's Cafe,food,food,Coffee & Tea
616673,"Beano's Cafe, Downtown - Tahrir",Beano's Cafe,food,food,Coffee & Tea
616660,"Beano`s Cafe, New Maadi - Degla,New Maadi -  Degla",Beano's Cafe,food,food,Coffee & Tea
616671,"Beano's Cafe, El Sheikh Zayed - Beverly Hills",Beano's Cafe,food,food,Coffee & Tea
616678,"Beano's Cafe, Nasr City - Makram Ebeid",Beano's Cafe,food,food,Coffee & Tea
616666,"Beano's Cafe, Zamalek - Mariott",Beano's Cafe,food,food,Coffee & Tea
616676,"Beano's Cafe, Glim",Beano's Cafe,food,food,Coffee & Tea
616670,"Beano's Cafe, El Sheikh Zayed - Zayed 2000",Beano's Cafe,food,food,Coffee & Tea
616675,"Beano's Cafe, Dokki - Mosaddak",Beano's Cafe,food,food,Coffee & Tea
752361,"Beano`s Cafe, Smart Village",Beano's Cafe,food,food,Coffee & Tea
746338,"GAD, Downtown - Ahmed Maher",Gad,food,food,Sandwiches
746339,"GAD, Downtown - Tahrir",Gad,food,food,Sandwiches
601205,Zack's -  6th of October - 11th District,Zack's,food,food,Sandwiches
743103,"Zack`s, Hadayek El Qobba",Zack's,food,food,Sandwiches
712054,Zack's - Haram - Talbiya,Zack's,food,food,Sandwiches
754800,"Zack`s, El Obour - El Hay 7",Zack's,food,food,Sandwiches
754747,"Zack's, Smart Village",Zack's,food,food,Sandwiches
712053,Zack's - Mohandesin - Jazerat El Arab,Zack's,food,food,Sandwiches
754832,Zack`s - Corniche - ElShohada Park - Suez,Zack's,food,food,Sandwiches
615688,Zack's -  Nasr City - El Tayaran,Zack's,food,food,Sandwiches
734010,"Zack`s, Dokki - Mosaddak",Zack's,food,food,Sandwiches
730068,Zack`s - Helwan,Zack's,food,food,Sandwiches
730067,"Zack`s - Miami - St Mark Church,Miami",Zack's,food,food,Sandwiches
712052,Zack's - Hadayek El Ahram - Area هـ,Zack's,food,food,Sandwiches
743101,"Zack`s, Ard El Golf",Zack's,food,food,Sandwiches
747982,"Zack's, El Gomhorya Street",Zack's,food,food,Sandwiches
754742,Zack`s - El Lesan - Ras El Bar,Zack's,food,food,Sandwiches
615692,Zack's - New Maadi - Palestine Square,Zack's,food,food,Sandwiches
615690,Zack's - Tagammoa 5 - 90 St. Companies,Zack's,food,food,Sandwiches
747981,"Zack's, Shaibet an Nakareyah",Zack's,food,food,Sandwiches
615691,Zack's - Haram - Mash'aal,Zack's,food,food,Sandwiches
615687,Zack's - Heliopolis - Roxy,Zack's,food,food,Sandwiches
617932,"El Baghl, El Sayda Zainb,Al Manial - El Rawda",El Baghl,food,food,Sandwiches
722922,"Munchies, Maadi-Zahraa",Munchies,food,food,Sandwiches
607906,"Diet House, New Maadi -  Al Sarayaat",Diet House,food,food,Sandwiches
607905,"Diet House, Heliopolis - Merryland",Diet House,food,food,Sandwiches
608188,"3B Burger, Semouha",3B Burger,food,food,Sandwiches
731851,"Bazooka, Shobra TGO",Bazooka,food,food,Sandwiches
749788,"Bazooka, Raml Station",Bazooka,food,food,Sandwiches
743424,"Bazooka, El Bahr Street - Qesm Thany",Bazooka,food,food,Sandwiches
732665,"Bazooka, El Sheikh Zayed - El Hay 1",Bazooka,food,food,Sandwiches
735447,"Bazooka, Tagammoa 5 - North Investors",Bazooka,food,food,Sandwiches
618427,"Bazooka, Faisal - Akher Faisal - TGO",Bazooka,food,food,Sandwiches
748223,"Bazooka,Haram - Omraniya - TGO",Bazooka,food,food,Sandwiches
725525,"Bazooka, Zahraa El Maadi - Street 50",Bazooka,food,food,Sandwiches
755901,"Bazooka , Mohandessin,Mohandiseen",Bazooka,food,food,Sandwiches
737280,"Bazooka, El Obour - Golf Area",Bazooka,food,food,Sandwiches
728675,"Bazooka,Mokattam - TGO",Bazooka,food,food,Sandwiches
720742,"El Lido, El Sheikh Zayed - Beverly Hills",El Lido,food,food,Sandwiches
607986,"El Lido, Dokki",El Lido,food,food,Sandwiches
727209,"Subway, Tagammoa 5 - Cairo Festival City",Subway,food,food,Sandwiches
736502,"Subway, El Sheikh Zayed - El Hay 4",Subway,food,food,Sandwiches
746763,"Subway, Ard El Golf",Subway,food,food,Sandwiches
603683,Man'oucheh - October Dolphin mall,Man'oucheh,food,food,Lebanese
733435,"Man'oucheh, El Rehab City",Man'oucheh,food,food,Lebanese
733432,"Man'oucheh, Dokki - Moustafa Mahmoud",Man'oucheh,food,food,Lebanese
733430,"Man'oucheh, Heliopolis - Triumph Square",Man'oucheh,food,food,Lebanese
754716,"Man`oucheh, Hadayek El Ahram",Man'oucheh,food,food,Lebanese
733433,"Man'oucheh, Maadi Old",Man'oucheh,food,food,Lebanese
605517,Zi Sushi - Mohandiseen,Zi Sushi,food,food,Japanese
607075,Zi Sushi -  Heliopolis - Korba,Zi Sushi,food,food,Japanese
604118,Kyoto Sushi - Dokki,Kyoto Sushi,food,food,Japanese
604119,Kyoto sushi - Sheikh Zayed,Kyoto Sushi,food,food,Japanese
748031,"Kyoto Sushi, 6th of October - 10th District",Kyoto Sushi,food,food,Japanese
604120,Kyoto Sushi - Maadi Corniche,Kyoto Sushi,food,food,Japanese
607027,kitanu - Mandara Qebly,Kitanu Sushi,food,food,Japanese
749874,"Mozmoz fast food,Semouha - Victor Emanouil",Mozmoz Fast Food,food,food,Fast Food
603036,Cook Door - Portsaid,Cook Door,food,food,Fast Food
603011,Cook Door - Helmya El Zeitoun,Cook Door,food,food,Fast Food
735601,"Cook Door, Tagammoa 5 - North Investors",Cook Door,food,food,Fast Food
603061,Cook Door - Sidi Gaber,Cook Door,food,food,Fast Food
603026,Cook Door - El Obour,Cook Door,food,food,Fast Food
735599,"Cook Door, 6th of October - West Somed",Cook Door,food,food,Fast Food
603040,Cook Door - Semouha,Cook Door,food,food,Fast Food
603032,Cook Door - El Shorouk City,Cook Door,food,food,Fast Food
603023,Cook Door - Ghamra,Cook Door,food,food,Fast Food
603042,Cook Door - Zagazig,Cook Door,food,food,Fast Food
603045,Cook Door - Suez,Cook Door,food,food,Fast Food
602982,Cook Door - Imbabah,Cook Door,food,food,Fast Food
603048,Cook Door - Ismailia,Cook Door,food,food,Fast Food
603034,Cook Door - Lauran,Cook Door,food,food,Fast Food
743677,"Cook Door,Emtedad Ramses, Nasr City - Cairo Stadium,Nasr City - Cairo Stadium",Cook Door,food,food,Fast Food
603014,Cook Door - Ain Shams,Cook Door,food,food,Fast Food
753650,"Cook Door, Hadaiq Al Qubbah,Hadaiq Al Qubbah - Al Hdayeq",Cook Door,food,food,Fast Food
603031,Cook Door - Maryotia,Cook Door,food,food,Fast Food
603047,Cook Door - Suhag,Cook Door,food,food,Fast Food
725447,"Mo'men, Heliopolis - Hegaz Square",Mo'men,food,food,Fast Food
602403,Mo'men - Maadi Zahraa,Mo'men,food,food,Fast Food
618423,"Mo`men, Haram - El khazan",Mo'men,food,food,Fast Food
725446,"Mo'men, Ard El Golf",Mo'men,food,food,Fast Food
618493,"Mo'men, Haram - El lbeny",Mo'men,food,food,Fast Food
602434,Mo'men - Banha,Mo'men,food,food,Fast Food
602394,Mo'men - Raml Station,Mo'men,food,food,Fast Food
613242,"Mo'men, New Maadi - Taqseem Laselky",Mo'men,food,food,Fast Food
602416,Mo'men - Downtown,Mo'men,food,food,Fast Food
602412,Mo'men - Shobra,Mo'men,food,food,Fast Food
607127,Mo'men - Mall of Arabia,Mo'men,food,food,Fast Food
602415,Mo'men - Al-Manial,Mo'men,food,food,Fast Food
602411,Mo'men - Zahraa Nasr City,Mo'men,food,food,Fast Food
602397,Mo'men - Nasr City,Mo'men,food,food,Fast Food
610405,Mo'men - Heliopolis,Mo'men,food,food,Fast Food
610420,Mo'men - Maadi Corinche,Mo'men,food,food,Fast Food
602405,Mo'men - Lebanon Square,Mo'men,food,food,Fast Food
618422,"Mo`men, Faisal - First mall",Mo'men,food,food,Fast Food
752431,"Mo`men, Helwan",Mo'men,food,food,Fast Food
605869,Neama - Nasr City,Neama,food,food,Breakfast
601190,Shamy Elbait elkeber,Shamy Elbait elkeber,food,food,Shawerma
751340,"Shawerma El Reem, Estad Banha",Shawerma El Reem,food,food,Shawerma
610492,"Shawerma El Reem, Heliopolis",Shawerma El Reem,food,food,Shawerma
610489,"Shawerma El Reem, Dokki",Shawerma El Reem,food,food,Shawerma
610496,"Shawerma El Reem, Masaken Sheraton",Shawerma El Reem,food,food,Shawerma
610498,"Shawerma El Reem, Mokattam",Shawerma El Reem,food,food,Shawerma
740431,"Shawerma El Reem, 6th of October - 1st District",Shawerma El Reem,food,food,Shawerma
610499,"Shawerma El Reem, Nasr City",Shawerma El Reem,food,food,Shawerma
614199,"Sultan Ayub, New Nozha",Sultan Ayub,food,food,Shawerma
757449,"Simba, Nasr City - El Serag Mall",Simba,food,food,Sandwiches
762662,"Moods, Assiut University",Moods,food,food,Sandwiches
761265,"Karam, El Daher",Karam,food,food,Sandwiches
739101,"GROZA,Nasr City - Abbas El Akkad",GROZA,food,food,Sandwiches
759570,"Foody, El Sheikh Zayed - Beverly Hills",Foody,food,food,Sandwiches
758274,"Dixi`s, Mandara",Dixi's,food,food,Sandwiches
754679,"Break,Al Maahad Al Dini",break,food,food,Sandwiches
756886,"TROY,Abu Shahin",Troy,food,food,Sandwiches
759510,"Tiko, Dokki - Nawal Street",Tiko,food,food,Sandwiches
729633,"Mzmz, El Shorouk - 5th District",MzMz,food,food,Sandwiches
758036,"Djaj, Shebeen El Koom, Gamal Abdel Nasser",Djaj,food,food,Sandwiches
758973,"Sax, El Sheikh Zayed - El Hay 8",Sax,food,food,Sandwiches
755867,"Racó, Camp Chezar",Racó,food,food,Sandwiches
725807,"GAD,Haram - Mash'aal",Gad,food,food,Sandwiches
727915,"Mashwyat w Kababgy Mohamed Samir Zaki,Downtown - Magra El Ouyon",Mashwyat w Kababgy Mohamed Samir Zaki,food,food,Grills
713374,"Bear Grilled Chicken,El Sheikh Zayed - El Hay 4",Bear Grilled Chicken,food,food,Grills
741416,Turbo Fried Chicken - Al Arab District,Turbo Fried Chicken,food,food,Grills
730048,"Al Diwan Restaurant,Al Zohour District",Al Diwan Restaurant,food,food,Grills
756770,"Mashwyat Farghaly, 6th of October - 1st District",Mashwyat Farghaly,food,food,Grills
730144,"Loqma Soury, Haram - Mansoureya",Loqma Soury,food,food,Grills
618216,"Zain,Al Zohour District",Kebda Zain,food,food,Grills
738349,"Fanka Loza,Dokki - oman street",Fanka Loza,food,food,Grills
618129,"Ged Aboh,Al Sharq District",Ged Aboh,food,food,Grills
756896,"Hadramout Sheikh Mandy w El Mashwy, Masaken Sheraton - Acamdeya Bahria",Hadramout Sheikh ElMandy w ElMashwy,food,food,Grills
756672,"Kababgy Sheratoon, Masaken Sheraton - Saqr Qorish",Kababgy Sheratoon,food,food,Grills
733454,"Kabsa Saudi Le Al Aklat El Arabya We Al Khaligia, Agamy - Bitash Gharb",Kabsa Saudi Le Al Aklat El Arabya We Al Khaligia,food,food,Grills
756638,"El Haty Grills, Masaken Sheraton - Fairmont Heliopolis",El Haty Grills,food,food,Grills
737976,"ELChef Saber for oriental food, Dokki",ELChef Saber for oriental food,food,food,Grills
739638,"Chef Khaled Grills Agmad Wahid, Port Fuad",Chef Khaled Grills Agmad Wahid,food,food,Grills
715505,"Tiko's Fried Chicken and More, El Obour - Gamait Ahmed Oraby",Tiko's Fried Chicken and More,food,food,Grills
601845,Mimi El Khan - El Galaa Street,Mimi El Khan - El Galaa Street,food,food,Grills
759622,"Kababgy Alhassan W Elhussein, Ain Shams - Tlombat Ain Shams",Kababgy Alhassan W Elhussein,food,food,Grills
607148,"Hosny Bata3 Alexandria, Heliopolis - Almazah",Hosny Bata3 Alexandria - Heliopolis,food,food,Grills
763065,"Darb Al Omda Grilled Chicken, 6th of October - 1st District",Darb Al Omda Grilled Chicken,food,food,Grills
719750,"Mashwyat Al Kababgy Tawagen,Maadi - Corniche",Mashwyat Al Kababgy Tawagen,food,food,Grills
724773,"Versaille , Medan Nasser",Versaille,food,food,Grills
705269,"Mashwiat Abo Malek Elasly,Hadaiq Al Qubbah",Mashwiat Abo Malek Elasly,food,food,Grills
720918,"Elset Aziza Lel Akl Elbeety, El Nokrashy",Elset Aziza Lel Akl Elbeety,food,food,Grills
708719,"Kababgy El Sayeda Zainab,Maadi - New",Kababgy El Sayeda Zainab,food,food,Grills
600168,Dawar Farah - Mohandiseen,Dawar Farah - Mohandiseen,food,food,Grills
756383,"Mashwyat Ahbab El Naby, Nasr City - El Hadeeqa El Dawlia",Mashwyat Ahbab El Naby,food,food,Grills
709828,"kababgy el araby, Shobra",Kababgy El Araby,food,food,Grills
732974,"Hwawshy Aesh and Lahma, El Rehab City",Hwawshy Aesh and Lahma,food,food,Grills
759992,"El Masreen For Grilled, El Morashaha",El Masreen For Grilled,food,food,Grills
613151,"Kabab Kased Karim, Mohandesin - Al Kit Kat",Kabab Kased Karim,food,food,Grills
750917,"Bekir Grills & Dawagen, Al Sharq District",Bekir Grills & Dawagen,food,food,Grills
728612,"Awlad El Hag Khalefa, Al Azhar",Awlad El Hag Khalefa,food,food,Grills
717161,"Abo Karim Restaurant, Ismailia - Hay El Salam",Abo Karim Restaurant,food,food,Grills
711163,"Mashwyat El Khatteb,El Ataren",Mashwyat El Khatteb,food,food,Grills
707158,"El Kababgy Abo Abdo,Hadayek El Ahram - Area د",El Kababgy Abo Abdo,food,food,Grills
760064,"Crepe & Fried Chicken, Hadayeq El Maadi",Crepe & Fried Chicken,food,food,Grills
744903,"Coffee Shop Company, Corniche El Nile",Coffee Shop Company,food,food,Grills
709031,"Abu Emad For Grills, Ard El Gam'iyat",Abu Emad For Grills,food,food,Grills
746195,"Mta3em Ganet Elard, Haram - Tersa",Mta3em Ganet Elard,food,food,Grills
728386,"Mashwyat El Hareef, El Zaitoun - Al Amereya",Mashwyat El Hareef,food,food,Grills
724040,"Hadrmout Abu Karim,Agouza",Hadrmout Abu Karim,food,food,Grills
738374,"Soltan El Mashwiat, El Arba'ain",Soltan El Mashwiat,food,food,Grills
707129,"Mshwyat Elbukhari,El Sheikh Zayed - El Hay 11",Mshwyat Albukhari,food,food,Grills
736463,"Matbkh Set El Housn, 6th of October - 4th District",Matbkh Set El Housn,food,food,Grills
729609,"Mashweyat Al Emam, El Zohor Area",Mashweyat Al Emam,food,food,Grills
756756,"Kababgy El Menofy, Masaken Sheraton",Kababgy El Menofy,food,food,Grills
735493,"The Meat Company, Tagammoa 5 - Les Rois Compound",The Meat Company,food,food,Grills
603833,Orangette - Zamalek,Orangette,food,food,Grills
758007,"Mataam Elmohamdy, Nasr City - Hay 7",Mataam Elmohamdy,food,food,Grills
758013,"Mataam Elmohamdy, El Husseiny",Mataam Elmohamdy,food,food,Grills
763157,"Mashwyat el waly, Nasr City - El Hadeeqa El Dawlia",Mashwyat El Waly,food,food,Grills
753983,"Mashwyat El Nemr, Faisal - El Kom El Akhdar",Mashwyat El Nemr,food,food,Grills
735020,"Mashweyat El Hana,Mohandesin - Mit Okba",Mashweyat El Hana,food,food,Grills
706897,"Mashwyat El Chef,Sidi Bishr",Mashwyat El Chef,food,food,Grills
757268,"Mashawy Al Mnoufy, Abbasiya",Mashawy Al Mnoufy,food,food,Grills
608824,"kbabgy El Monofy, Nasr City - Hay 8",kbabgy El Monofy,food,food,Grills
758794,"Hosny Restaurant, Semouha Gate 9",Hosny Restaurant,food,food,Grills
758778,"Hosny Restaurant, Bahary",Hosny Restaurant,food,food,Grills
736688,"El Beet ElSharky, Dokki - Oman Square",El Beet ElSharky,food,food,Grills
740867,"Take Away Magdy, Al Sharq District",Take Away Magdy,food,food,Grills
613617,"Mashwyat Radwan, Maadi Old",Mashwyat Radwan,food,food,Grills
739122,"Khaled Lel Mashweyat,El Galaa",Khaled Lel Mashweyat,food,food,Grills
763238,"El Haty Abo Ali, Faisal - Awel Faisal",El Haty Abo Ali,food,food,Grills
